user_name,rating,date,review_text,likes,app_version,sentiment,sentiment_encoded,review_clean,review_tokens
Pengguna Google,3,2022-01-18 19:47:07,Akan lebih bagus lagi apabila bisa untuk lapor SPT tahunan,1,1.1.0,Netral,1,bagus lagi apabila lapor spt tahun,"['bagus', 'lagi', 'apabila', 'lapor', 'spt', 'tahun']"
Cahyo Triwibowo (Cahyopierro),3,2026-02-21 11:20:51,HP dak support... 😬,0,2.0.6,Netral,1,handphone dak support,"['handphone', 'dak', 'support']"
Pengguna Google,3,2026-02-11 04:42:13,"daftar online lwt coretak alamat domisili sdh benar tp gagal trs, cm ngurangin pulsa sm kuota doank.",2,3.0.5,Netral,1,daftar online lwt coretak alamat domisili benar tapi gagal terus cm ngurangin pulsa sama kuota saja,"['daftar', 'online', 'lwt', 'coretak', 'alamat', 'domisili', 'benar', 'tapi', 'gagal', 'terus', 'cm', 'ngurangin', 'pulsa', 'sama', 'kuota', 'saja']"
adel aten,3,2025-01-03 11:01:25,"Stuck Di ""Selanjutnya""",0,2.0.2,Netral,1,stuck lanjut,"['stuck', 'lanjut']"
adel aten,3,2025-01-03 11:01:25,"Stuck Di ""Selanjutnya""",0,2.0.2,Netral,1,stuck lanjut,"['stuck', 'lanjut']"
Pengguna Google,3,2021-12-13 21:07:49,Kenapa ya stiap saya masuk ke akun ga bs2 apa lg eror..,0,unknown,Netral,1,kenapa stiap masuk akun tidak apa lagi eror,"['kenapa', 'stiap', 'masuk', 'akun', 'tidak', 'apa', 'lagi', 'eror']"
adel aten,3,2025-01-03 11:01:25,"Stuck Di ""Selanjutnya""",0,2.0.2,Netral,1,stuck lanjut,"['stuck', 'lanjut']"
Pengguna Google,3,2025-02-02 21:54:46,Buat daftar NPWP aja susah minta ampun,0,2.0.3,Netral,1,daftar npwp saja susah minta ampun,"['daftar', 'npwp', 'saja', 'susah', 'minta', 'ampun']"
Pengguna Google,3,2023-11-23 00:58:13,"Sebaiknya baiknya alat adalah yang di buat dengan penuh kebaikan "" jika tidak ada kemudahan di dalam nya seperti membalikkan telapak tangan "" dari atas ke bawah "" untuk apa di luncurkan "" perbaikilah semua fungsi nya Agar hidup penuh kebahagiaan "" jangan di sembunyikan kebenaran jika sudah mengetahui Karena Allah hanya menyukai kebenaran tertinggi diseluruh alam semesta ini.",1,1.2.4,Netral,1,baik baik alat penuh baik jika tidak mudah dalam seperti balik telapak tangan atas bawah apa luncur baik semua fungsi agar hidup penuh bahagia jangan sembunyi benar jika tahu karena allah hanya suka benar tinggi seluruh alam semesta,"['baik', 'baik', 'alat', 'penuh', 'baik', 'jika', 'tidak', 'mudah', 'dalam', 'seperti', 'balik', 'telapak', 'tangan', 'atas', 'bawah', 'apa', 'luncur', 'baik', 'semua', 'fungsi', 'agar', 'hidup', 'penuh', 'bahagia', 'jangan', 'sembunyi', 'benar', 'jika', 'tahu', 'karena', 'allah', 'hanya', 'suka', 'benar', 'tinggi', 'seluruh', 'alam', 'semesta']"
Pengguna Google,3,2025-01-26 06:44:47,"Sekelas Pemerintah, Sistemnya seburik ini 🗿🗿🗿",0,2.0.3,Netral,1,kelas perintah sistem burik,"['kelas', 'perintah', 'sistem', 'burik']"
Pengguna Google,3,2024-12-31 21:40:16,"Belum daftar tapi di suruh masuk, percuma juga kartu NPWP di buat",0,2.0.1,Netral,1,belum daftar tapi suruh masuk percuma kartu npwp,"['belum', 'daftar', 'tapi', 'suruh', 'masuk', 'percuma', 'kartu', 'npwp']"
Pengguna Google,3,2023-03-11 16:57:25,Lumayan membantu,0,1.1.0,Netral,1,lumayan bantu,"['lumayan', 'bantu']"
Pengguna Google,3,2025-02-02 21:54:46,Buat daftar NPWP aja susah minta ampun,0,2.0.3,Netral,1,daftar npwp saja susah minta ampun,"['daftar', 'npwp', 'saja', 'susah', 'minta', 'ampun']"
Pengguna Google,3,2023-01-26 20:01:31,"Selesai verifikasi, mau login kenapa username dan password salah. Padahal udah cek berkali kali tetap aja salah juga. Solusi nya tolong terimakasih.",3,1.1.0,Netral,1,selesai verifikasi mau login kenapa username password salah padahal cek kali kali tetap saja salah solusi tolong terimakasih,"['selesai', 'verifikasi', 'mau', 'login', 'kenapa', 'username', 'password', 'salah', 'padahal', 'cek', 'kali', 'kali', 'tetap', 'saja', 'salah', 'solusi', 'tolong', 'terimakasih']"
Pengguna Google,3,2025-10-13 13:03:53,4t p0p,0,2.0.5,Netral,1,pp,['pp']
Pengguna Google,3,2024-10-07 16:42:59,Mau daftar tapi tidak bisa,0,1.4.0,Netral,1,mau daftar tapi tidak,"['mau', 'daftar', 'tapi', 'tidak']"
Pengguna Google,3,2022-02-15 09:06:39,"Untuk lapor pajak apakah aplikasi ini juga? Karena biasa djp online, kenapa ada perubahan ya?",0,1.1.0,Netral,1,lapor pajak apakah aplikasi karena biasa djp online kenapa ubah,"['lapor', 'pajak', 'apakah', 'aplikasi', 'karena', 'biasa', 'djp', 'online', 'kenapa', 'ubah']"
Pengguna Google,3,2025-12-27 02:38:46,nomor npwp saya 16 digit sedangkan di aplikasi ini hanya bisa input 15 digit hasilnya npwp tidak ditemukan. tolong diperbaiki,1,2.0.6,Netral,1,nomor npwp digit sedang aplikasi hanya input digit hasil npwp tidak temu tolong baik,"['nomor', 'npwp', 'digit', 'sedang', 'aplikasi', 'hanya', 'input', 'digit', 'hasil', 'npwp', 'tidak', 'temu', 'tolong', 'baik']"
Pengguna Google,3,2023-03-03 18:28:45,Susah login sudah ubah password tetep ga bisa masuk tolong dibantu,0,1.1.0,Netral,1,susah login ubah password tetep tidak masuk tolong bantu,"['susah', 'login', 'ubah', 'password', 'tetep', 'tidak', 'masuk', 'tolong', 'bantu']"
Pengguna Google,3,2024-03-18 11:37:17,"Error, loading minta di update terus padahal sudah terupdate..mohon diperbaiki",0,1.4.0,Netral,1,error loading minta update terus padahal terupdate mohon baik,"['error', 'loading', 'minta', 'update', 'terus', 'padahal', 'terupdate', 'mohon', 'baik']"
Pengguna Google,3,2025-01-07 14:29:53,Kok ga ada fitur efin nya yaa,0,2.0.2,Netral,1,kok tidak fitur efin,"['kok', 'tidak', 'fitur', 'efin']"
Pengguna Google,3,2026-02-22 10:00:27,aplikasi gampang gampang susah,0,unknown,Netral,1,aplikasi gampang gampang susah,"['aplikasi', 'gampang', 'gampang', 'susah']"
Pengguna Google,3,2026-03-24 17:34:31,"serius? kalian bikin apk tapi masih dialihkan keweb untuk registrasi?. saya sudah lama tidak mengurus NPWP saya,sampai saya lupa dengan PW nya,tapi dipersulit oleh ApK sampah ini,tolong lah yaa kalian giliran duit aja cepat tapi ngurus beginian gak bisa!.kalo bukan karna ni NPWP susah gen z cari kerja dinegara perisis kayak penjara ini sampah!.otak dipake!!.",0,3.0.6,Netral,1,serius kalian bikin aplikasi tapi masih alih keweb registrasi lama tidak urus npwp sampai lupa pw tapi sulit oleh aplikasi sampah tolong kalian gilir duit saja cepat tapi ngurus begini tidak kalo bukan karena ni npwp susah gen cari kerja negara isis kayak penjara sampah otak dipake,"['serius', 'kalian', 'bikin', 'aplikasi', 'tapi', 'masih', 'alih', 'keweb', 'registrasi', 'lama', 'tidak', 'urus', 'npwp', 'sampai', 'lupa', 'pw', 'tapi', 'sulit', 'oleh', 'aplikasi', 'sampah', 'tolong', 'kalian', 'gilir', 'duit', 'saja', 'cepat', 'tapi', 'ngurus', 'begini', 'tidak', 'kalo', 'bukan', 'karena', 'ni', 'npwp', 'susah', 'gen', 'cari', 'kerja', 'negara', 'isis', 'kayak', 'penjara', 'sampah', 'otak', 'dipake']"
Pengguna Google,3,2024-03-17 11:48:46,Untuk verifikasi akun email sudah bisa tapi mentok di OTP verifikasi ke nomor HP. Kesel padahal ini kita bayar dan taat pajak. Tolong developer nya yg serius ini kan masalh uang yang di bayarkan.,17,1.4.0,Netral,1,verifikasi akun email tapi mentok otp verifikasi nomor handphone kesel padahal bayar taat pajak tolong developer serius kan masalh uang bayar,"['verifikasi', 'akun', 'email', 'tapi', 'mentok', 'otp', 'verifikasi', 'nomor', 'handphone', 'kesel', 'padahal', 'bayar', 'taat', 'pajak', 'tolong', 'developer', 'serius', 'kan', 'masalh', 'uang', 'bayar']"
Pengguna Google,3,2025-01-28 11:26:22,Pelayanan CS via WA udah gak ada respon.,0,1.1.0,Netral,1,layan cs via wa tidak respon,"['layan', 'cs', 'via', 'wa', 'tidak', 'respon']"
Pengguna Google,3,2023-03-12 22:12:28,dicoba dulu,0,1.1.0,Netral,1,coba dulu,"['coba', 'dulu']"
Pengguna Google,3,2024-04-15 22:55:56,"Aplikasi selalu force close saat ingin mengetahui EFIN, pada saat swa foto. Tolong diperbaiki",2,1.4.0,Netral,1,aplikasi selalu force close saat ingin tahu efin saat swa foto tolong baik,"['aplikasi', 'selalu', 'force', 'close', 'saat', 'ingin', 'tahu', 'efin', 'saat', 'swa', 'foto', 'tolong', 'baik']"
Pengguna Google,3,2024-03-02 23:02:20,Kaga bisa lapor SPT padahal kalo bisa lapor SPT mah lumayan bagus nih app,0,1.3.0,Netral,1,tidak lapor spt padahal kalo lapor spt mah lumayan bagus aplikasi,"['tidak', 'lapor', 'spt', 'padahal', 'kalo', 'lapor', 'spt', 'mah', 'lumayan', 'bagus', 'aplikasi']"
Pengguna Google,3,2023-11-19 12:50:03,Mau lupa efin keluar Mulu pas dana udah lengkap keluar,0,1.2.4,Netral,1,mau lupa efin keluar mulu pas dana lengkap keluar,"['mau', 'lupa', 'efin', 'keluar', 'mulu', 'pas', 'dana', 'lengkap', 'keluar']"
Cahyo Triwibowo (Cahyopierro),3,2026-02-21 11:20:51,HP dak support... 😬,0,2.0.6,Netral,1,handphone dak support,"['handphone', 'dak', 'support']"
Erick Yap,3,2022-03-15 07:52:31,Tidak ada cara panduan membayar atau pelaporan. Untuk pembayar pajak pemula tidak membantu.,0,1.1.0,Netral,1,tidak cara pandu bayar lapor bayar pajak mula tidak bantu,"['tidak', 'cara', 'pandu', 'bayar', 'lapor', 'bayar', 'pajak', 'mula', 'tidak', 'bantu']"
Pengguna Google,3,2022-01-04 12:26:50,untuk step 2 pas validasi data gk bisa ya?? Itu knp yaa??,1,1.1.0,Netral,1,step pas validasi data tidak kenapa,"['step', 'pas', 'validasi', 'data', 'tidak', 'kenapa']"
Pengguna Google,3,2026-03-30 07:54:43,pdhl udh swapfoto ko ellor ya saya sampe ngulang 3×pdhl udh mengikuti arahan,0,3.0.6,Netral,1,pdhl swapfoto ko ellor sampe ngulang pdhl ikut arah,"['pdhl', 'swapfoto', 'ko', 'ellor', 'sampe', 'ngulang', 'pdhl', 'ikut', 'arah']"
Pengguna Google,3,2021-12-13 21:07:49,Kenapa ya stiap saya masuk ke akun ga bs2 apa lg eror..,0,unknown,Netral,1,kenapa stiap masuk akun tidak apa lagi eror,"['kenapa', 'stiap', 'masuk', 'akun', 'tidak', 'apa', 'lagi', 'eror']"
Pengguna Google,3,2025-03-24 09:13:19,oke,0,2.0.2,Netral,1,oke,['oke']
Pengguna Google,3,2024-06-25 09:49:11,Mau login tapi ga bisa karena ga memiliki kode efin. Sudah daftar tapi ga bisa login samsek. Jadi buat lapor pajak ga bisa.,0,unknown,Netral,1,mau login tapi tidak karena tidak milik kode efin daftar tapi tidak login samsek jadi lapor pajak tidak,"['mau', 'login', 'tapi', 'tidak', 'karena', 'tidak', 'milik', 'kode', 'efin', 'daftar', 'tapi', 'tidak', 'login', 'samsek', 'jadi', 'lapor', 'pajak', 'tidak']"
Pengguna Google,3,2022-03-09 08:36:49,Tes dl,0,1.1.0,Netral,1,tes dl,"['tes', 'dl']"
Pengguna Google,3,2025-02-03 15:32:48,"Nomer NPWP nya masig 15 digit, padahal di npwp skarang udah 16 digit. Jadi ga bisa bikin efin",0,2.0.3,Netral,1,nomer npwp masig digit padahal npwp skarang digit jadi tidak bikin efin,"['nomer', 'npwp', 'masig', 'digit', 'padahal', 'npwp', 'skarang', 'digit', 'jadi', 'tidak', 'bikin', 'efin']"
Pengguna Google,3,2023-12-20 08:42:15,"untuk masuk akun pakai NIK masih blm bisa, 1 digit terakhir nik tidak bisa masuk. Mohon segera perbaikannya, demi kenyamanan bersama. terimakasih",1,1.2.4,Netral,1,masuk akun pakai nik masih belum digit akhir nik tidak masuk mohon segera baik demi nyaman sama terimakasih,"['masuk', 'akun', 'pakai', 'nik', 'masih', 'belum', 'digit', 'akhir', 'nik', 'tidak', 'masuk', 'mohon', 'segera', 'baik', 'demi', 'nyaman', 'sama', 'terimakasih']"
Pengguna Google,3,2023-03-03 18:28:45,Susah login sudah ubah password tetep ga bisa masuk tolong dibantu,0,1.1.0,Netral,1,susah login ubah password tetep tidak masuk tolong bantu,"['susah', 'login', 'ubah', 'password', 'tetep', 'tidak', 'masuk', 'tolong', 'bantu']"
Pengguna Google,3,2026-04-29 08:25:34,"gk pernah bisa masuk setelah log in, layar blank putih, dan saran untuk informasi pengikinian data dukcapil dibuat automatis koneksi ke dukcapil, atau alternatf bisa secara online, karna tdk semua org bisa utk kekantor pajak langsung",0,unknown,Netral,1,tidak pernah masuk telah log in layar blank putih saran informasi pengikinian data dukcapil buat automatis koneksi dukcapil alternatf cara online karena tidak semua orang kantor pajak langsung,"['tidak', 'pernah', 'masuk', 'telah', 'log', 'in', 'layar', 'blank', 'putih', 'saran', 'informasi', 'pengikinian', 'data', 'dukcapil', 'buat', 'automatis', 'koneksi', 'dukcapil', 'alternatf', 'cara', 'online', 'karena', 'tidak', 'semua', 'orang', 'kantor', 'pajak', 'langsung']"
Pengguna Google,3,2023-02-09 12:51:57,Blm bisa login pkek NIK,0,unknown,Netral,1,belum login pkek nik,"['belum', 'login', 'pkek', 'nik']"
Pengguna Google,3,2025-01-26 15:45:54,Saya ingin mendaptar mpwp kok sulit. Caranya,0,2.0.3,Netral,1,ingin mendaptar mpwp kok sulit cara,"['ingin', 'mendaptar', 'mpwp', 'kok', 'sulit', 'cara']"
Pengguna Google,3,2023-12-05 15:35:03,Kira kira lah bikin aplikasi tadi vaild..buka lagi engk valid...,0,1.2.4,Netral,1,kira kira bikin aplikasi tadi vaild buka lagi engk valid,"['kira', 'kira', 'bikin', 'aplikasi', 'tadi', 'vaild', 'buka', 'lagi', 'engk', 'valid']"
Pengguna Google,3,2026-04-09 11:34:32,"muter² suweee, Jane ISO PO Ra gae aplikasi",0,unknown,Netral,1,muter suweee jane iso po ra gae aplikasi,"['muter', 'suweee', 'jane', 'iso', 'po', 'ra', 'gae', 'aplikasi']"
Pengguna Google,3,2025-01-26 15:45:54,Saya ingin mendaptar mpwp kok sulit. Caranya,0,2.0.3,Netral,1,ingin mendaptar mpwp kok sulit cara,"['ingin', 'mendaptar', 'mpwp', 'kok', 'sulit', 'cara']"
om tito,3,2024-07-27 00:27:19,Setelah membuat kode billing kok nggak bisa tersimpan di aplikasi ini. Bagaimana solusinya ?,0,1.4.0,Netral,1,telah buat kode billing kok tidak simpan aplikasi bagaimana solusi,"['telah', 'buat', 'kode', 'billing', 'kok', 'tidak', 'simpan', 'aplikasi', 'bagaimana', 'solusi']"
Pengguna Google,3,2022-07-06 16:12:26,"Untuk pembuatan ebiling Tidak bisa di gunakan, di klik jenis pajak dan jenis setoran tidak mau muncul pilihan. Yg bisa di di isi hanya tahun, biaya dan keterangan .",52,1.1.0,Netral,1,buat ebiling tidak guna klik jenis pajak jenis setor tidak mau muncul pilih isi hanya tahun biaya terang,"['buat', 'ebiling', 'tidak', 'guna', 'klik', 'jenis', 'pajak', 'jenis', 'setor', 'tidak', 'mau', 'muncul', 'pilih', 'isi', 'hanya', 'tahun', 'biaya', 'terang']"
Pengguna Google,3,2025-02-16 09:34:51,"Maaf Min, ini kenapa tahunnya jadi mundur. Saya bikin kode billing dengan tahun 2025 tidak bisa. Lalu saya coba 2024, kode billing bisa muncul. Mau saya bayar pajaknya, tapi saya ragu. Padahal ini sudah tahun 2025. Untuk aplikasi, ini mudah dan simpel untuk digunakan, lalu kode billing bisa disalin. Tidak seperti di website. Yah intinya sudah bagus.",4,2.0.3,Netral,1,maaf min kenapa tahun jadi mundur bikin kode billing tahun tidak lalu coba kode billing muncul mau bayar pajak tapi ragu padahal tahun aplikasi mudah simpel guna lalu kode billing salin tidak seperti website inti bagus,"['maaf', 'min', 'kenapa', 'tahun', 'jadi', 'mundur', 'bikin', 'kode', 'billing', 'tahun', 'tidak', 'lalu', 'coba', 'kode', 'billing', 'muncul', 'mau', 'bayar', 'pajak', 'tapi', 'ragu', 'padahal', 'tahun', 'aplikasi', 'mudah', 'simpel', 'guna', 'lalu', 'kode', 'billing', 'salin', 'tidak', 'seperti', 'website', 'inti', 'bagus']"
Pengguna Google,3,2022-03-27 22:37:17,Ujung2nya lapor online via web. 😄,0,unknown,Netral,1,ujung lapor online via web,"['ujung', 'lapor', 'online', 'via', 'web']"
indra firmansyah,3,2021-07-07 11:06:08,"Tampilan cukup mengesankan, hanya saja di petunjuk rincian e-billing bisa diunduh, tapi setelah saya buat e-billing gak ada tombol untuk memgunduh",2,1.0,Netral,1,tampil cukup kesan hanya saja tunjuk rincian billing unduh tapi telah billing tidak tombol memgunduh,"['tampil', 'cukup', 'kesan', 'hanya', 'saja', 'tunjuk', 'rincian', 'billing', 'unduh', 'tapi', 'telah', 'billing', 'tidak', 'tombol', 'memgunduh']"
adel aten,3,2025-01-03 11:01:25,"Stuck Di ""Selanjutnya""",0,2.0.2,Netral,1,stuck lanjut,"['stuck', 'lanjut']"
Pengguna Google,3,2026-02-22 10:00:27,aplikasi gampang gampang susah,0,unknown,Netral,1,aplikasi gampang gampang susah,"['aplikasi', 'gampang', 'gampang', 'susah']"
Pengguna Google,3,2024-02-12 17:50:53,Saya kesulitan update data karena tahun lahir saya gak ada 1991 knp yg muncul hanya 1995 tolong dong solusinya,1,1.3.0,Netral,1,sulit update data karena tahun lahir tidak kenapa muncul hanya tolong solusi,"['sulit', 'update', 'data', 'karena', 'tahun', 'lahir', 'tidak', 'kenapa', 'muncul', 'hanya', 'tolong', 'solusi']"
Pengguna Google,3,2025-02-08 12:26:04,Alangkah baiknya lapor SPT bisa diaplikasi ini juga,1,2.0.3,Netral,1,alangkah baik lapor spt aplikasi,"['alangkah', 'baik', 'lapor', 'spt', 'aplikasi']"
Pengguna Google,3,2026-02-11 04:42:13,"daftar online lwt coretak alamat domisili sdh benar tp gagal trs, cm ngurangin pulsa sm kuota doank.",2,3.0.5,Netral,1,daftar online lwt coretak alamat domisili benar tapi gagal terus cm ngurangin pulsa sama kuota saja,"['daftar', 'online', 'lwt', 'coretak', 'alamat', 'domisili', 'benar', 'tapi', 'gagal', 'terus', 'cm', 'ngurangin', 'pulsa', 'sama', 'kuota', 'saja']"
Diah Agustinah,3,2022-01-12 10:47:41,"Ini dari kemarin mau masuk gak bisa, verifykasi dikirim ke email tapi saya cek semua kotak masuk gak ada email masuk",2,1.1.0,Netral,1,kemarin mau masuk tidak verifykasi kirim email tapi cek semua kotak masuk tidak email masuk,"['kemarin', 'mau', 'masuk', 'tidak', 'verifykasi', 'kirim', 'email', 'tapi', 'cek', 'semua', 'kotak', 'masuk', 'tidak', 'email', 'masuk']"
adel aten,3,2025-01-03 11:01:25,"Stuck Di ""Selanjutnya""",0,2.0.2,Netral,1,stuck lanjut,"['stuck', 'lanjut']"
Pengguna Google,3,2025-03-03 13:17:08,Verivikasi lemot parah,0,unknown,Netral,1,verivikasi lot parah,"['verivikasi', 'lot', 'parah']"
Pengguna Google,3,2024-06-06 12:04:01,tidak bisa di gunakan,0,1.4.0,Netral,1,tidak guna,"['tidak', 'guna']"
Pengguna Google,3,2023-11-19 12:50:03,Mau lupa efin keluar Mulu pas dana udah lengkap keluar,0,1.2.4,Netral,1,mau lupa efin keluar mulu pas dana lengkap keluar,"['mau', 'lupa', 'efin', 'keluar', 'mulu', 'pas', 'dana', 'lengkap', 'keluar']"
Pengguna Google,3,2025-01-28 11:26:22,Pelayanan CS via WA udah gak ada respon.,0,1.1.0,Netral,1,layan cs via wa tidak respon,"['layan', 'cs', 'via', 'wa', 'tidak', 'respon']"
Pengguna Google,3,2025-09-06 23:06:16,"ngak ada menu daftarnya, masak harus daftar lewat web lagi. Aplikasinya asal jadi uang proyek cair ujung2 dikorupsi.",21,2.0.5,Netral,1,ngak menu daftar masak harus daftar lewat web lagi aplikasi asal jadi uang proyek cair ujung korupsi,"['ngak', 'menu', 'daftar', 'masak', 'harus', 'daftar', 'lewat', 'web', 'lagi', 'aplikasi', 'asal', 'jadi', 'uang', 'proyek', 'cair', 'ujung', 'korupsi']"
Pengguna Google,3,2022-05-10 21:56:48,Kenapa g bisa nambah catatan utk umkm,0,1.1.0,Netral,1,kenapa tidak nambah catat umkm,"['kenapa', 'tidak', 'nambah', 'catat', 'umkm']"
Cahyo Triwibowo (Cahyopierro),3,2026-02-21 11:20:51,HP dak support... 😬,0,2.0.6,Netral,1,handphone dak support,"['handphone', 'dak', 'support']"
Pengguna Google,3,2023-04-05 12:10:13,"Ayolah dibikin biar gak logout mulu, setiap bulan mo bayar mesti login dulu",0,1.2.0,Netral,1,ayo bikin biar tidak logout mulu tiap bulan mau bayar mesti login dulu,"['ayo', 'bikin', 'biar', 'tidak', 'logout', 'mulu', 'tiap', 'bulan', 'mau', 'bayar', 'mesti', 'login', 'dulu']"
Pengguna Google,3,2025-02-28 14:43:33,"Kode otp untuk aktivasi efin yg di kirim ke email lama sekali masuknya, buang2 waktu aja.",0,2.0.3,Netral,1,kode otp aktivasi efin kirim email lama sekali masuk buang waktu saja,"['kode', 'otp', 'aktivasi', 'efin', 'kirim', 'email', 'lama', 'sekali', 'masuk', 'buang', 'waktu', 'saja']"
Pengguna Google,3,2022-04-07 09:27:52,Aplikasinya lagi gangguan apa gmn ya kok saya login mau masuk profil trus keluar aplikasi sendiri,0,1.1.0,Netral,1,aplikasi lagi ganggu apa bagaimana kok login mau masuk profil terus keluar aplikasi sendiri,"['aplikasi', 'lagi', 'ganggu', 'apa', 'bagaimana', 'kok', 'login', 'mau', 'masuk', 'profil', 'terus', 'keluar', 'aplikasi', 'sendiri']"
Pengguna Google,3,2026-02-11 04:42:13,"daftar online lwt coretak alamat domisili sdh benar tp gagal trs, cm ngurangin pulsa sm kuota doank.",2,3.0.5,Netral,1,daftar online lwt coretak alamat domisili benar tapi gagal terus cm ngurangin pulsa sama kuota saja,"['daftar', 'online', 'lwt', 'coretak', 'alamat', 'domisili', 'benar', 'tapi', 'gagal', 'terus', 'cm', 'ngurangin', 'pulsa', 'sama', 'kuota', 'saja']"
Pengguna Google,3,2025-02-13 13:22:35,kasih 3 dlu ya,0,unknown,Netral,1,kasih dlu,"['kasih', 'dlu']"
Pengguna Google,3,2024-12-21 19:46:02,Kita coba aja la dulu ni apk.,0,2.0.0,Netral,1,coba saja la dulu ni aplikasi,"['coba', 'saja', 'la', 'dulu', 'ni', 'aplikasi']"
Pengguna Google,3,2024-03-18 11:37:17,"Error, loading minta di update terus padahal sudah terupdate..mohon diperbaiki",0,1.4.0,Netral,1,error loading minta update terus padahal terupdate mohon baik,"['error', 'loading', 'minta', 'update', 'terus', 'padahal', 'terupdate', 'mohon', 'baik']"
Pengguna Google,3,2024-11-20 17:36:18,Saya kasih bintang 3 dlu,0,1.4.0,Netral,1,kasih bintang dlu,"['kasih', 'bintang', 'dlu']"
Pengguna Google,3,2026-03-24 17:34:31,"serius? kalian bikin apk tapi masih dialihkan keweb untuk registrasi?. saya sudah lama tidak mengurus NPWP saya,sampai saya lupa dengan PW nya,tapi dipersulit oleh ApK sampah ini,tolong lah yaa kalian giliran duit aja cepat tapi ngurus beginian gak bisa!.kalo bukan karna ni NPWP susah gen z cari kerja dinegara perisis kayak penjara ini sampah!.otak dipake!!.",0,3.0.6,Netral,1,serius kalian bikin aplikasi tapi masih alih keweb registrasi lama tidak urus npwp sampai lupa pw tapi sulit oleh aplikasi sampah tolong kalian gilir duit saja cepat tapi ngurus begini tidak kalo bukan karena ni npwp susah gen cari kerja negara isis kayak penjara sampah otak dipake,"['serius', 'kalian', 'bikin', 'aplikasi', 'tapi', 'masih', 'alih', 'keweb', 'registrasi', 'lama', 'tidak', 'urus', 'npwp', 'sampai', 'lupa', 'pw', 'tapi', 'sulit', 'oleh', 'aplikasi', 'sampah', 'tolong', 'kalian', 'gilir', 'duit', 'saja', 'cepat', 'tapi', 'ngurus', 'begini', 'tidak', 'kalo', 'bukan', 'karena', 'ni', 'npwp', 'susah', 'gen', 'cari', 'kerja', 'negara', 'isis', 'kayak', 'penjara', 'sampah', 'otak', 'dipake']"
Pengguna Google,3,2024-03-21 03:54:47,Saya gagal mendapatkan kode verifikasi lupa efin karena kode tidak dikirim ke email maupun sms.,0,1.4.0,Netral,1,gagal dapat kode verifikasi lupa efin karena kode tidak kirim email maupun sms,"['gagal', 'dapat', 'kode', 'verifikasi', 'lupa', 'efin', 'karena', 'kode', 'tidak', 'kirim', 'email', 'maupun', 'sms']"
Pengguna Google,3,2023-03-22 09:07:47,Coba dulu,0,unknown,Netral,1,coba dulu,"['coba', 'dulu']"
Pengguna Google,3,2023-01-19 09:30:59,Datang ke kantor Jumat SD jam4,0,unknown,Netral,1,datang kantor jumat sd jam,"['datang', 'kantor', 'jumat', 'sd', 'jam']"
Pengguna Google,3,2025-01-03 16:14:37,gmn cara buat spt tahunan?,0,2.0.2,Netral,1,bagaimana cara spt tahun,"['bagaimana', 'cara', 'spt', 'tahun']"
Pengguna Google,3,2022-11-23 22:38:40,Kenapa profil saya error,0,unknown,Netral,1,kenapa profil error,"['kenapa', 'profil', 'error']"
Pengguna Google,3,2024-06-25 09:49:11,Mau login tapi ga bisa karena ga memiliki kode efin. Sudah daftar tapi ga bisa login samsek. Jadi buat lapor pajak ga bisa.,0,unknown,Netral,1,mau login tapi tidak karena tidak milik kode efin daftar tapi tidak login samsek jadi lapor pajak tidak,"['mau', 'login', 'tapi', 'tidak', 'karena', 'tidak', 'milik', 'kode', 'efin', 'daftar', 'tapi', 'tidak', 'login', 'samsek', 'jadi', 'lapor', 'pajak', 'tidak']"
Pengguna Google,3,2023-01-19 09:30:59,Datang ke kantor Jumat SD jam4,0,unknown,Netral,1,datang kantor jumat sd jam,"['datang', 'kantor', 'jumat', 'sd', 'jam']"
Pengguna Google,3,2022-03-10 07:58:39,bagaimana cara untuk pelaporan bukti potongan pajak pph21 di aplikasi?,0,1.1.0,Netral,1,bagaimana cara lapor bukti potong pajak pph aplikasi,"['bagaimana', 'cara', 'lapor', 'bukti', 'potong', 'pajak', 'pph', 'aplikasi']"
Pengguna Google,3,2022-03-10 07:58:39,bagaimana cara untuk pelaporan bukti potongan pajak pph21 di aplikasi?,0,1.1.0,Netral,1,bagaimana cara lapor bukti potong pajak pph aplikasi,"['bagaimana', 'cara', 'lapor', 'bukti', 'potong', 'pajak', 'pph', 'aplikasi']"
Pengguna Google,3,2025-04-10 17:41:27,Ya Allah tolong donk.. kita juga ingin bayar pajak.. tapi error terus.baik dari aplikasi ini maupun website..,0,2.0.4,Netral,1,allah tolong donk ingin bayar pajak tapi error terus baik aplikasi maupun website,"['allah', 'tolong', 'donk', 'ingin', 'bayar', 'pajak', 'tapi', 'error', 'terus', 'baik', 'aplikasi', 'maupun', 'website']"
Pengguna Google,3,2023-04-29 18:12:52,Semoga bisa ditambahkan fitur e-SPT PPh 23. Agar ga pindah pindah aplikasi. Satu aplikasi untuk akses semuanya.,0,1.2.2,Netral,1,moga tambah fitur spt pph agar tidak pindah pindah aplikasi satu aplikasi akses semua,"['moga', 'tambah', 'fitur', 'spt', 'pph', 'agar', 'tidak', 'pindah', 'pindah', 'aplikasi', 'satu', 'aplikasi', 'akses', 'semua']"
