user_name,rating,date,review_text,likes,app_version,word_count,char_count,year_month,is_duplicate,sentiment,sentiment_encoded,review_clean,review_tokens
Pengguna Google,3,2024-06-25 09:49:11,Mau login tapi ga bisa karena ga memiliki kode efin. Sudah daftar tapi ga bisa login samsek. Jadi buat lapor pajak ga bisa.,0,unknown,23,123,2024-06,False,Netral,1,mau login tapi tidak karena tidak memiliki kode efin daftar tapi tidak login samsek jadi lapor pajak tidak,"['mau', 'login', 'tapi', 'tidak', 'karena', 'tidak', 'memiliki', 'kode', 'efin', 'daftar', 'tapi', 'tidak', 'login', 'samsek', 'jadi', 'lapor', 'pajak', 'tidak']"
Roy Rashive Ez,1,2026-04-08 12:19:53,"instansi sekelas pajak negara aplikasinya sejelek ini? diutnya buat apa aja njir, benerin noh servernya lemotnya minta ampun, mana sering error pula",0,3.0.9,22,148,2026-04,False,Negatif,0,instansi sekelas pajak negara aplikasinya sejelek diutnya apa saja njir benerin noh servernya lemotnya minta ampun mana sering error pula,"['instansi', 'sekelas', 'pajak', 'negara', 'aplikasinya', 'sejelek', 'diutnya', 'apa', 'saja', 'njir', 'benerin', 'noh', 'servernya', 'lemotnya', 'minta', 'ampun', 'mana', 'sering', 'error', 'pula']"
Pengguna Google,1,2025-03-19 05:34:22,Sudah daftar akun mulai tahun kemarin bisa login lapor online ini malah di bilang pasword salah orang pasword di catat di baiki lah jangn jadi apk sampah jangan bisa minta bayar pajak aja depolever car ygi waras lah,0,unknown,38,215,2025-03,False,Negatif,0,daftar akun mulai tahun kemarin login lapor online malah bilang pasword salah orang pasword catat baiki jangn jadi aplikasi sampah jangan minta bayar pajak saja depolever car ygi waras,"['daftar', 'akun', 'mulai', 'tahun', 'kemarin', 'login', 'lapor', 'online', 'malah', 'bilang', 'pasword', 'salah', 'orang', 'pasword', 'catat', 'baiki', 'jangn', 'jadi', 'aplikasi', 'sampah', 'jangan', 'minta', 'bayar', 'pajak', 'saja', 'depolever', 'car', 'ygi', 'waras']"
Pengguna Google,5,2023-11-14 08:44:16,Ok,0,1.2.3,1,2,2023-11,True,Positif,2,ok,['ok']
Pengguna Google,3,2022-06-20 10:53:59,Error 404 terus saat isi pencatatan umkm,2,1.1.0,7,40,2022-06,False,Netral,1,error terus saat isi pencatatan umkm,"['error', 'terus', 'saat', 'isi', 'pencatatan', 'umkm']"
Pengguna Google,5,2024-05-07 00:11:17,Ok,0,1.4.0,1,2,2024-05,True,Positif,2,ok,['ok']
Pengguna Google,3,2025-02-13 13:22:35,kasih 3 dlu ya,0,unknown,4,14,2025-02,False,Netral,1,kasih dlu,"['kasih', 'dlu']"
Binardi Achmadiansyah,1,2023-03-30 08:34:21,Gagal terus buat Lupa EFIN,3,1.2.0,5,26,2023-03,False,Negatif,0,gagal terus lupa efin,"['gagal', 'terus', 'lupa', 'efin']"
Pengguna Google,3,2023-03-22 09:07:47,Coba dulu,0,unknown,2,9,2023-03,True,Netral,1,coba dulu,"['coba', 'dulu']"
Pengguna Google,3,2022-05-10 21:56:48,Kenapa g bisa nambah catatan utk umkm,0,1.1.0,7,37,2022-05,False,Netral,1,kenapa tidak nambah catatan umkm,"['kenapa', 'tidak', 'nambah', 'catatan', 'umkm']"
Pengguna Google,2,2023-11-21 09:54:26,"Tolong perbaiki lagi app nya,, semalam bisa di buka knapa pagi ga bisa masuk status error",4,1.2.4,16,89,2023-11,False,Negatif,0,tolong perbaiki lagi aplikasi semalam buka knapa pagi tidak masuk status error,"['tolong', 'perbaiki', 'lagi', 'aplikasi', 'semalam', 'buka', 'knapa', 'pagi', 'tidak', 'masuk', 'status', 'error']"
Pengguna Google,3,2025-02-02 21:54:46,Buat daftar NPWP aja susah minta ampun,0,2.0.3,7,38,2025-02,False,Netral,1,daftar npwp saja susah minta ampun,"['daftar', 'npwp', 'saja', 'susah', 'minta', 'ampun']"
Pengguna Google,3,2023-04-05 12:10:13,"Ayolah dibikin biar gak logout mulu, setiap bulan mo bayar mesti login dulu",0,1.2.0,13,75,2023-04,False,Netral,1,ayolah dibikin biar tidak logout mulu setiap bulan mau bayar mesti login dulu,"['ayolah', 'dibikin', 'biar', 'tidak', 'logout', 'mulu', 'setiap', 'bulan', 'mau', 'bayar', 'mesti', 'login', 'dulu']"
Kurnia Prabudi,5,2021-06-07 09:14:44,"Bagus sekali dan sangat membantu.. Masukan saja, untuk alamat kantor terkait SMO reorganisasi DJP sepertinya belum seluruhnya diupdate,, mungkin bisa dicek kembali.. Terimakasih DJP.. Mantaap",1,1.0,25,191,2021-06,False,Positif,2,bagus sekali sangat membantu masukan saja alamat kantor terkait smo reorganisasi djp sepertinya belum seluruhnya diupdate mungkin dicek kembali terimakasih djp mantaap,"['bagus', 'sekali', 'sangat', 'membantu', 'masukan', 'saja', 'alamat', 'kantor', 'terkait', 'smo', 'reorganisasi', 'djp', 'sepertinya', 'belum', 'seluruhnya', 'diupdate', 'mungkin', 'dicek', 'kembali', 'terimakasih', 'djp', 'mantaap']"
Pengguna Google,5,2024-03-20 10:39:28,Ok,0,unknown,1,2,2024-03,True,Positif,2,ok,['ok']
Pengguna Google,5,2022-12-28 10:49:15,Okay,0,unknown,1,4,2022-12,True,Positif,2,okay,['okay']
Pengguna Google,5,2023-01-24 09:01:11,"Mantap,sangat membantu",0,1.1.0,2,22,2023-01,False,Positif,2,mantap sangat membantu,"['mantap', 'sangat', 'membantu']"
Pengguna Google,5,2023-03-24 09:37:27,Sekarang kalau lupa efin bisa lewat aplikasi ini. Mantabbb,0,1.2.0,9,58,2023-03,False,Positif,2,sekarang lupa efin lewat aplikasi mantabbb,"['sekarang', 'lupa', 'efin', 'lewat', 'aplikasi', 'mantabbb']"
dyo dyo,5,2026-03-07 07:51:05,Ada potensi baik pada aplikasi ini. Kemudahan akses informasi perpajakan Indonesia menjadi hal yang mutlak perlu. Asal hasil dari pajak ujung2nya JANGAN SAMPE DIKORUPSI YA! 🙄,0,3.0.6,26,174,2026-03,False,Positif,2,potensi baik aplikasi kemudahan akses informasi perpajakan indonesia menjadi hal mutlak perlu asal hasil pajak ujungnya jangan sampe dikorupsi,"['potensi', 'baik', 'aplikasi', 'kemudahan', 'akses', 'informasi', 'perpajakan', 'indonesia', 'menjadi', 'hal', 'mutlak', 'perlu', 'asal', 'hasil', 'pajak', 'ujungnya', 'jangan', 'sampe', 'dikorupsi']"
Arif Muhammad Najib,5,2022-01-11 08:19:51,Aplikasi yg sangat membantu wajib pajak dalam memenuhi kewajiban perpajakannya.,1,1.0,10,79,2022-01,False,Positif,2,aplikasi sangat membantu wajib pajak dalam memenuhi kewajiban perpajakannya,"['aplikasi', 'sangat', 'membantu', 'wajib', 'pajak', 'dalam', 'memenuhi', 'kewajiban', 'perpajakannya']"
Pengguna Google,1,2024-06-21 10:31:00,gak bisa buat kode ebiling,0,1.4.0,5,26,2024-06,False,Negatif,0,tidak kode ebiling,"['tidak', 'kode', 'ebiling']"
Pengguna Google,5,2026-04-08 07:16:15,it's the best,0,3.0.6,3,13,2026-04,False,Positif,2,it the best,"['it', 'the', 'best']"
Dave Chen,3,2026-04-13 16:21:06,tidak bisa di update dan di buka,0,2.0.6,7,32,2026-04,False,Netral,1,tidak update buka,"['tidak', 'update', 'buka']"
Pengguna Google,3,2022-04-07 09:27:52,Aplikasinya lagi gangguan apa gmn ya kok saya login mau masuk profil trus keluar aplikasi sendiri,0,1.1.0,16,97,2022-04,False,Netral,1,aplikasinya lagi gangguan apa bagaimana kok login mau masuk profil terus keluar aplikasi sendiri,"['aplikasinya', 'lagi', 'gangguan', 'apa', 'bagaimana', 'kok', 'login', 'mau', 'masuk', 'profil', 'terus', 'keluar', 'aplikasi', 'sendiri']"
Pengguna Google,3,2023-03-28 12:21:59,"Saya lupa EFIN, mau dapatkan EFIN kembali, selalu verifikasi gagal",0,1.2.0,10,66,2023-03,False,Netral,1,lupa efin mau dapatkan efin kembali selalu verifikasi gagal,"['lupa', 'efin', 'mau', 'dapatkan', 'efin', 'kembali', 'selalu', 'verifikasi', 'gagal']"
Pengguna Google,1,2025-02-24 19:35:49,"Membingungkan, mau lapor pajak tidak ada menunya",0,2.0.3,7,48,2025-02,False,Negatif,0,membingungkan mau lapor pajak tidak menunya,"['membingungkan', 'mau', 'lapor', 'pajak', 'tidak', 'menunya']"
Pengguna Google,5,2024-08-19 09:38:13,Jos,0,1.4.0,1,3,2024-08,False,Positif,2,jos,['jos']
Pengguna Google,3,2024-02-25 20:42:46,Untuk pelaporan pajak nya tidak tersedia. Untuk segera di benahi,0,1.3.0,10,64,2024-02,False,Netral,1,pelaporan pajak tidak tersedia segera benahi,"['pelaporan', 'pajak', 'tidak', 'tersedia', 'segera', 'benahi']"
Pengguna Google,3,2023-11-19 12:50:03,Mau lupa efin keluar Mulu pas dana udah lengkap keluar,0,1.2.4,10,54,2023-11,False,Netral,1,mau lupa efin keluar mulu pas dana lengkap keluar,"['mau', 'lupa', 'efin', 'keluar', 'mulu', 'pas', 'dana', 'lengkap', 'keluar']"
Pengguna Google,3,2024-03-18 11:37:17,"Error, loading minta di update terus padahal sudah terupdate..mohon diperbaiki",0,1.4.0,10,78,2024-03,False,Netral,1,error loading minta update terus padahal terupdate mohon diperbaiki,"['error', 'loading', 'minta', 'update', 'terus', 'padahal', 'terupdate', 'mohon', 'diperbaiki']"
Pengguna Google,5,2024-02-29 17:00:20,Sangat medukung,0,unknown,2,15,2024-02,False,Positif,2,sangat medukung,"['sangat', 'medukung']"
Pengguna Google,5,2024-03-21 17:40:44,Proses permohonan efin tidak sampai 20 menit👍,0,1.4.0,7,45,2024-03,False,Positif,2,proses permohonan efin tidak sampai menit,"['proses', 'permohonan', 'efin', 'tidak', 'sampai', 'menit']"
Pengguna Google,1,2025-03-07 10:44:48,"Disuruh lapor,tapi mau laporan susah harus ini itu.aplikasi lemot g jelas.terus kenapa harus kita yang laporan padahal gaji otomatis kepotong kenapa gak kalian aja laporan kemana larinya duit pajak",0,unknown,29,197,2025-03,False,Negatif,0,disuruh lapor tapi mau laporan susah harus aplikasi lemot tidak jelas terus kenapa harus laporan padahal gaji otomatis kepotong kenapa tidak kalian saja laporan kemana larinya duit pajak,"['disuruh', 'lapor', 'tapi', 'mau', 'laporan', 'susah', 'harus', 'aplikasi', 'lemot', 'tidak', 'jelas', 'terus', 'kenapa', 'harus', 'laporan', 'padahal', 'gaji', 'otomatis', 'kepotong', 'kenapa', 'tidak', 'kalian', 'saja', 'laporan', 'kemana', 'larinya', 'duit', 'pajak']"
Arif Duana Putra,1,2026-03-03 20:46:33,"Mau daftar tapi kode verifikasi no telepon tidak pernah sampai, udah berulang kali coba tapi gagal mulu. Udah 3 jam lebih tapi masih sama",0,3.0.6,24,137,2026-03,False,Negatif,0,mau daftar tapi kode verifikasi nomor telepon tidak pernah sampai berulang kali coba tapi gagal mulu jam tapi masih sama,"['mau', 'daftar', 'tapi', 'kode', 'verifikasi', 'nomor', 'telepon', 'tidak', 'pernah', 'sampai', 'berulang', 'kali', 'coba', 'tapi', 'gagal', 'mulu', 'jam', 'tapi', 'masih', 'sama']"
Pengguna Google,5,2025-01-15 21:28:01,MemudHkan segala urusan👍👍👍💪,0,2.0.2,3,27,2025-01,False,Positif,2,memudhkan segala urusan,"['memudhkan', 'segala', 'urusan']"
Pengguna Google,5,2025-05-15 11:06:05,"Buat lansia agak kesulitan juga pengerjaannya, lebih baik datang ke kantor Pajak setempat",0,2.0.3,13,89,2025-05,False,Positif,2,lansia agak kesulitan pengerjaannya baik datang kantor pajak setempat,"['lansia', 'agak', 'kesulitan', 'pengerjaannya', 'baik', 'datang', 'kantor', 'pajak', 'setempat']"
Pengguna Google,1,2024-01-12 21:46:44,"Nomor dan paswod NPWP sudah bner tapi ga bisa login, sampai di ulang skian kali pun ga bisa.. Haduuuuu..",0,1.2.5,19,104,2024-01,False,Negatif,0,nomor paswod npwp benar tapi tidak login sampai ulang skian kali pun tidak haduuuuu,"['nomor', 'paswod', 'npwp', 'benar', 'tapi', 'tidak', 'login', 'sampai', 'ulang', 'skian', 'kali', 'pun', 'tidak', 'haduuuuu']"
Pengguna Google,3,2026-02-02 14:21:27,pa sy tinggal kompirmasii tanda tangan doang masih gagal terus padahal NIK SY uda di registrasi tapi tiap kompirmasi tanda tangan selalu muncul registrasi nik tolong perbaiki datA sy pa trima kasi,0,unknown,32,196,2026-02,False,Netral,1,pa sy tinggal kompirmasii tanda tangan saja masih gagal terus padahal nik sy registrasi tapi tiap kompirmasi tanda tangan selalu muncul registrasi nik tolong perbaiki data sy pa trima kasi,"['pa', 'sy', 'tinggal', 'kompirmasii', 'tanda', 'tangan', 'saja', 'masih', 'gagal', 'terus', 'padahal', 'nik', 'sy', 'registrasi', 'tapi', 'tiap', 'kompirmasi', 'tanda', 'tangan', 'selalu', 'muncul', 'registrasi', 'nik', 'tolong', 'perbaiki', 'data', 'sy', 'pa', 'trima', 'kasi']"
S. A. Kong,3,2023-03-10 13:19:38,"Masukan: - (01) tambahan security & privacy, dgn cara setiap kali buka app, harus login dgn biometrik. Optional, bisa dinonaktifkan, terserah pengguna. Byk aplikasi perbankan yg sudah seperti ini. - (02) fitur history atau data spt tahunan tahun sebelumnya yg pernah dilaporkan, bisa dilihat kembali oleh pengguna. Jadi supaya lebih komplit app nya, jgn setengah2, hanya data profil, fungsi bayar, map, dan berita saja isi aplikasinya. - Jd pengguna hanya ke website bila darurat saja (app down).",0,1.1.0,77,496,2023-03,False,Netral,1,masukan tambahan security privacy cara setiap kali buka aplikasi harus login biometrik optional dinonaktifkan terserah pengguna banyak aplikasi perbankan seperti fitur history data spt tahunan tahun sebelumnya pernah dilaporkan dilihat kembali oleh pengguna jadi supaya komplit aplikasi jgn setengah hanya data profil fungsi bayar map berita saja isi aplikasinya jadi pengguna hanya website bila darurat saja aplikasi down,"['masukan', 'tambahan', 'security', 'privacy', 'cara', 'setiap', 'kali', 'buka', 'aplikasi', 'harus', 'login', 'biometrik', 'optional', 'dinonaktifkan', 'terserah', 'pengguna', 'banyak', 'aplikasi', 'perbankan', 'seperti', 'fitur', 'history', 'data', 'spt', 'tahunan', 'tahun', 'sebelumnya', 'pernah', 'dilaporkan', 'dilihat', 'kembali', 'oleh', 'pengguna', 'jadi', 'supaya', 'komplit', 'aplikasi', 'jgn', 'setengah', 'hanya', 'data', 'profil', 'fungsi', 'bayar', 'map', 'berita', 'saja', 'isi', 'aplikasinya', 'jadi', 'pengguna', 'hanya', 'website', 'bila', 'darurat', 'saja', 'aplikasi', 'down']"
Mario Edward,1,2022-10-13 00:43:40,"Belum dipake udah error, aplikasi gak jelas",0,1.1.0,7,43,2022-10,False,Negatif,0,belum dipake error aplikasi tidak jelas,"['belum', 'dipake', 'error', 'aplikasi', 'tidak', 'jelas']"
Pengguna Google,1,2025-12-27 09:16:23,RUMIT !! GA FAHAM !,0,2.0.6,5,19,2025-12,False,Negatif,0,rumit tidak faham,"['rumit', 'tidak', 'faham']"
Pengguna Google,3,2022-03-10 07:58:39,bagaimana cara untuk pelaporan bukti potongan pajak pph21 di aplikasi?,0,1.1.0,10,70,2022-03,False,Netral,1,bagaimana cara pelaporan bukti potongan pajak pph aplikasi,"['bagaimana', 'cara', 'pelaporan', 'bukti', 'potongan', 'pajak', 'pph', 'aplikasi']"
Pengguna Google,4,2025-05-27 16:38:40,ok,0,2.0.3,1,2,2025-05,True,Positif,2,ok,['ok']
Pengguna Google,5,2025-04-09 11:19:04,ok,0,2.0.4,1,2,2025-04,True,Positif,2,ok,['ok']
Pengguna Google,1,2024-03-21 16:37:41,"Pulsa 20 ribu habis , gabisa masuk kode otp selalu salah as*""",0,1.4.0,12,61,2024-03,False,Negatif,0,pulsa ribu habis tidak masuk kode otp selalu salah as,"['pulsa', 'ribu', 'habis', 'tidak', 'masuk', 'kode', 'otp', 'selalu', 'salah', 'as']"
Pengguna Google,1,2025-03-10 13:55:13,Aplikasi aneh... Udah berhasil ubah password... Masih gak bisa loginnn... Sampahh,0,unknown,11,81,2025-03,False,Negatif,0,aplikasi aneh berhasil ubah password masih tidak loginnn sampahh,"['aplikasi', 'aneh', 'berhasil', 'ubah', 'password', 'masih', 'tidak', 'loginnn', 'sampahh']"
Pengguna Google,1,2025-12-13 13:28:32,Selalu eror saat login berkali-kali meskipun sudah memasukkan kode verifikasi yang dikirim lewat email. Sangat merugikan.,1,2.0.6,16,121,2025-12,False,Negatif,0,selalu eror saat login berkali kali meskipun memasukkan kode verifikasi dikirim lewat email sangat merugikan,"['selalu', 'eror', 'saat', 'login', 'berkali', 'kali', 'meskipun', 'memasukkan', 'kode', 'verifikasi', 'dikirim', 'lewat', 'email', 'sangat', 'merugikan']"
Pengguna Google,3,2025-08-10 11:37:01,Sistem selalu error tiap pengajuan lupa EFIN,0,2.0.4,7,44,2025-08,False,Netral,1,sistem selalu error tiap pengajuan lupa efin,"['sistem', 'selalu', 'error', 'tiap', 'pengajuan', 'lupa', 'efin']"
Pengguna Google,5,2024-04-26 14:56:19,"Terima kasih sekali sangat membantu ,live chat nya juga cepat aplikasi berjalan lancar. Sebagai perantau yang pertama kali juga lupa efin badan bingung banget karena beda sama lupa efin pribadi dengan live chat sangat terbantu makasih kak satria walaupun aku bingung banget tapi Alhamdulillah muncul emil padahal live chat nya keburu berakhir. Makasih pokonya sehat selalu pegawai dpj 🙏🏻",3,1.4.0,59,387,2024-04,False,Positif,2,terima kasih sekali sangat membantu live chat cepat aplikasi berjalan lancar sebagai perantau pertama kali lupa efin badan bingung sangat karena beda sama lupa efin pribadi live chat sangat terbantu terima kasih kak satria walaupun bingung sangat tapi alhamdulillah muncul emil padahal live chat keburu berakhir terima kasih pokonya sehat selalu pegawai dpj,"['terima', 'kasih', 'sekali', 'sangat', 'membantu', 'live', 'chat', 'cepat', 'aplikasi', 'berjalan', 'lancar', 'sebagai', 'perantau', 'pertama', 'kali', 'lupa', 'efin', 'badan', 'bingung', 'sangat', 'karena', 'beda', 'sama', 'lupa', 'efin', 'pribadi', 'live', 'chat', 'sangat', 'terbantu', 'terima', 'kasih', 'kak', 'satria', 'walaupun', 'bingung', 'sangat', 'tapi', 'alhamdulillah', 'muncul', 'emil', 'padahal', 'live', 'chat', 'keburu', 'berakhir', 'terima', 'kasih', 'pokonya', 'sehat', 'selalu', 'pegawai', 'dpj']"
Pengguna Google,3,2025-02-09 19:18:24,"Minta tolong berbagi informasi, ada yang cht mengatas namakan dpj bahwa saya mendapatkan bantuan UMKM, contoh cht WA ""Dengan hormat, Kami ingin menginformasikan bahwa Anda terdaftar sebagai penerima Bantuan Langsung Tunai (BLT) UMKM dari Kementerian Koperasi Dan Direktorat Jenderal Pajak. Setelah informasi data diri lanjut dengan cht WA Kementerian Koperasi dan UKM memberikan BLT UMKM dengan dana berjumlah Rp. 7.200.000 yang sasarannya para pengusaha mikro yang akan direalisasikan di bulan 2",0,2.0.3,71,496,2025-02,False,Netral,1,minta tolong berbagi informasi cht mengatas namakan dpj bahwa mendapatkan bantuan umkm contoh cht wa hormat ingin menginformasikan bahwa anda terdaftar sebagai penerima bantuan langsung tunai blt umkm kementerian koperasi direktorat jenderal pajak setelah informasi data diri lanjut cht wa kementerian koperasi ukm memberikan blt umkm dana berjumlah rp sasarannya para pengusaha mikro direalisasikan bulan,"['minta', 'tolong', 'berbagi', 'informasi', 'cht', 'mengatas', 'namakan', 'dpj', 'bahwa', 'mendapatkan', 'bantuan', 'umkm', 'contoh', 'cht', 'wa', 'hormat', 'ingin', 'menginformasikan', 'bahwa', 'anda', 'terdaftar', 'sebagai', 'penerima', 'bantuan', 'langsung', 'tunai', 'blt', 'umkm', 'kementerian', 'koperasi', 'direktorat', 'jenderal', 'pajak', 'setelah', 'informasi', 'data', 'diri', 'lanjut', 'cht', 'wa', 'kementerian', 'koperasi', 'ukm', 'memberikan', 'blt', 'umkm', 'dana', 'berjumlah', 'rp', 'sasarannya', 'para', 'pengusaha', 'mikro', 'direalisasikan', 'bulan']"
Tri Miranti,5,2021-06-05 05:55:45,Sangat membantu dlm membuat billing.. semoga trs d kembangkan utk penambahan menu2 lainnya,2,1.0,13,90,2021-06,False,Positif,2,sangat membantu dlm membuat billing semoga terus kembangkan penambahan menu lainnya,"['sangat', 'membantu', 'dlm', 'membuat', 'billing', 'semoga', 'terus', 'kembangkan', 'penambahan', 'menu', 'lainnya']"
Pengguna Google,5,2022-06-08 21:04:45,Ok,0,1.1.0,1,2,2022-06,True,Positif,2,ok,['ok']
Pengguna Google,3,2022-02-15 09:06:39,"Untuk lapor pajak apakah aplikasi ini juga? Karena biasa djp online, kenapa ada perubahan ya?",0,1.1.0,15,93,2022-02,False,Netral,1,lapor pajak apakah aplikasi karena biasa djp online kenapa perubahan,"['lapor', 'pajak', 'apakah', 'aplikasi', 'karena', 'biasa', 'djp', 'online', 'kenapa', 'perubahan']"
Pengguna Google,5,2024-01-11 10:54:18,Sangat membantu 🙏,0,unknown,3,17,2024-01,False,Positif,2,sangat membantu,"['sangat', 'membantu']"
Pengguna Google,3,2022-10-30 10:23:45,"Saya ke bank BCA, dia minta NPWP saya ke bank Mandiri dia juga minta NPWP jadi saya tanya apa itu NPWP? Mereka jawab NPWP yg wajib membayar pajak Pk kalau bpk tidak memiliki NPWP bapak harus kekantor pajak. Oke saya ke kantor pajak sekali di kantor pajak pratama mereka malah bingung, bapak mau bajar pajak apa? Saya jawab saya juga tidak tau, sedangkan saya tidak punya rumah dan tanah pk, kendaraan saya juga tidak punya, jadi apa yg harus saya bayar pk yaa? Trimaksi",0,1.1.0,84,469,2022-10,False,Netral,1,bank bca minta npwp bank mandiri minta npwp jadi tanya apa npwp jawab npwp wajib membayar pajak pakai bpk tidak memiliki npwp bapak harus kekantor pajak oke kantor pajak sekali kantor pajak pratama malah bingung bapak mau bajar pajak apa jawab tidak tahu sedangkan tidak punya rumah tanah pakai kendaraan tidak punya jadi apa harus bayar pakai trimaksi,"['bank', 'bca', 'minta', 'npwp', 'bank', 'mandiri', 'minta', 'npwp', 'jadi', 'tanya', 'apa', 'npwp', 'jawab', 'npwp', 'wajib', 'membayar', 'pajak', 'pakai', 'bpk', 'tidak', 'memiliki', 'npwp', 'bapak', 'harus', 'kekantor', 'pajak', 'oke', 'kantor', 'pajak', 'sekali', 'kantor', 'pajak', 'pratama', 'malah', 'bingung', 'bapak', 'mau', 'bajar', 'pajak', 'apa', 'jawab', 'tidak', 'tahu', 'sedangkan', 'tidak', 'punya', 'rumah', 'tanah', 'pakai', 'kendaraan', 'tidak', 'punya', 'jadi', 'apa', 'harus', 'bayar', 'pakai', 'trimaksi']"
Pengguna Google,1,2022-02-11 23:56:59,"Aneh aplikasinya, sdh diinstal tp ga bsa dibuka. Begini aplikasi pemerintah?",0,1.1.0,11,76,2022-02,False,Negatif,0,aneh aplikasinya diinstal tapi tidak dibuka begini aplikasi pemerintah,"['aneh', 'aplikasinya', 'diinstal', 'tapi', 'tidak', 'dibuka', 'begini', 'aplikasi', 'pemerintah']"
Pengguna Google,1,2026-02-28 06:48:07,harus lebih ditingkatkan lagi tidak bisa login saat ingin melakukan pelaporan SPT tahunan,2,3.0.6,13,89,2026-02,False,Negatif,0,harus ditingkatkan lagi tidak login saat ingin melakukan pelaporan spt tahunan,"['harus', 'ditingkatkan', 'lagi', 'tidak', 'login', 'saat', 'ingin', 'melakukan', 'pelaporan', 'spt', 'tahunan']"
Pengguna Google,3,2025-03-18 09:04:29,Verify nomer hp NPWP gak di kirim,0,unknown,7,33,2025-03,False,Netral,1,verify nomer handphone npwp tidak kirim,"['verify', 'nomer', 'handphone', 'npwp', 'tidak', 'kirim']"
Pengguna Google,2,2026-04-22 15:39:32,"aplikasi sulit di pakai , saat lupa passphares ingin dapat passphares yang baru tidak bisa , padahal sangat di butuhkan saat melaporkan perpajakan",0,3.0.9,23,146,2026-04,False,Negatif,0,aplikasi sulit pakai saat lupa passphares ingin dapat passphares baru tidak padahal sangat butuhkan saat melaporkan perpajakan,"['aplikasi', 'sulit', 'pakai', 'saat', 'lupa', 'passphares', 'ingin', 'dapat', 'passphares', 'baru', 'tidak', 'padahal', 'sangat', 'butuhkan', 'saat', 'melaporkan', 'perpajakan']"
Pengguna Google,3,2023-03-11 16:57:25,Lumayan membantu,0,1.1.0,2,16,2023-03,False,Netral,1,lumayan membantu,"['lumayan', 'membantu']"
Pengguna Google,3,2022-04-20 09:46:47,"Sy menyimpan catatan penghasilan di aplikasi ini, tapi kemarin sy buka kok catatannya hilang semua, sy cek yg bulan sebelumnya juga hilang semua.",1,unknown,23,145,2022-04,False,Netral,1,sy menyimpan catatan penghasilan aplikasi tapi kemarin sy buka kok catatannya hilang semua sy cek bulan sebelumnya hilang semua,"['sy', 'menyimpan', 'catatan', 'penghasilan', 'aplikasi', 'tapi', 'kemarin', 'sy', 'buka', 'kok', 'catatannya', 'hilang', 'semua', 'sy', 'cek', 'bulan', 'sebelumnya', 'hilang', 'semua']"
Pengguna Google,1,2022-03-31 09:57:11,Eror dan tidak berguna !!!!!,0,unknown,5,28,2022-03,False,Negatif,0,eror tidak berguna,"['eror', 'tidak', 'berguna']"
Pengguna Google,2,2021-08-04 20:39:13,"Belum mengerti saya dg aplikasi ini, buat apa ya?",1,1.0,9,49,2021-08,False,Negatif,0,belum mengerti aplikasi apa,"['belum', 'mengerti', 'aplikasi', 'apa']"
Pengguna Google,1,2025-11-10 15:21:01,aplikasi tak berguna masa tidak ada. menu pelaporan spt,0,2.0.6,9,55,2025-11,False,Negatif,0,aplikasi tak berguna masa tidak menu pelaporan spt,"['aplikasi', 'tak', 'berguna', 'masa', 'tidak', 'menu', 'pelaporan', 'spt']"
Pengguna Google,1,2025-05-08 18:24:37,Aplikasi yang mempersulit pembayaran pajak,0,2.0.4,5,42,2025-05,False,Negatif,0,aplikasi mempersulit pembayaran pajak,"['aplikasi', 'mempersulit', 'pembayaran', 'pajak']"
Pengguna Google,3,2024-03-24 23:33:02,Aplikasinya belom kompatibel buat tablet kah 😠,1,1.4.0,7,46,2024-03,False,Netral,1,aplikasinya belom kompatibel tablet kah,"['aplikasinya', 'belom', 'kompatibel', 'tablet', 'kah']"
Pengguna Google,5,2026-02-12 12:33:38,"masih kurang optimal sih, harus ditingkatkan lagi",24,3.0.6,7,49,2026-02,False,Positif,2,masih kurang optimal harus ditingkatkan lagi,"['masih', 'kurang', 'optimal', 'harus', 'ditingkatkan', 'lagi']"
Pengguna Google,1,2024-03-13 12:59:18,"Saya fikir dengan M-Pajak urusan pajak jadi lebih simple, tapi malah lebih di persulit. Lupa efin padahal sudah oke ada fiturnya, tapi proses verivikasinya itu nyangkut ke email mana ya?? Ya itu mengharuskan orang datang juga ke KPP, kita libur kpp juga libur.",0,unknown,43,260,2024-03,False,Negatif,0,fikir pajak urusan pajak jadi simple tapi malah persulit lupa efin padahal oke fiturnya tapi proses verivikasinya nyangkut email mana mengharuskan orang datang kpp libur kpp libur,"['fikir', 'pajak', 'urusan', 'pajak', 'jadi', 'simple', 'tapi', 'malah', 'persulit', 'lupa', 'efin', 'padahal', 'oke', 'fiturnya', 'tapi', 'proses', 'verivikasinya', 'nyangkut', 'email', 'mana', 'mengharuskan', 'orang', 'datang', 'kpp', 'libur', 'kpp', 'libur']"
Pengguna Google,5,2025-03-11 15:48:13,Good,0,1.4.0,1,4,2025-03,True,Positif,2,good,['good']
Pengguna Google,1,2026-04-13 06:06:12,aplikasi pemerintah ngga ada yang beres,0,unknown,6,39,2026-04,False,Negatif,0,aplikasi pemerintah tidak beres,"['aplikasi', 'pemerintah', 'tidak', 'beres']"
Pengguna Google,5,2021-12-15 01:07:29,Good,0,1.0,1,4,2021-12,True,Positif,2,good,['good']
Pengguna Google,5,2021-06-07 10:40:46,Good,0,1.0,1,4,2021-06,True,Positif,2,good,['good']
