user_name,rating,date,review_text,likes,app_version,word_count,char_count,year_month,is_duplicate,sentiment,year,sentiment_encoded,review_clean,review_tokens
Pengguna Google,5,2025-11-14 08:56:06,okee..,0,unknown,1,6,2025-11,False,Positif,2025,2,okee,['okee']
Kun Alafa,1,2025-04-13 05:18:53,susahnya masuk aja ribet,0,2.0.4,4,24,2025-04,False,Negatif,2025,0,susah masuk ribet,"['susah', 'masuk', 'ribet']"
Pengguna Google,1,2025-01-13 08:32:24,"Aplikasi sampah, kantor pajak kerjanya lambat, kita harus tunggu sampai sore, taiii",2,2.0.2,12,83,2025-01,False,Negatif,2025,0,aplikasi sampah kantor pajak kerja lambat tunggu sore taiii,"['aplikasi', 'sampah', 'kantor', 'pajak', 'kerja', 'lambat', 'tunggu', 'sore', 'taiii']"
Pengguna Google,1,2024-06-08 22:57:55,"Lupa pasword aja dipersulit, serius gak sih bikin aplikasi. Malah nyusahin masyarakat",0,1.4.0,12,85,2024-06,False,Negatif,2024,0,lupa pasword sulit serius tidak bikin aplikasi nyusahin masyarakat,"['lupa', 'pasword', 'sulit', 'serius', 'tidak', 'bikin', 'aplikasi', 'nyusahin', 'masyarakat']"
Pengguna Google,5,2025-07-22 13:31:46,pertama kali saya masuk aplikasi maxim tidak ribet🙏👍,1,2.0.4,8,52,2025-07,False,Positif,2025,2,kali masuk aplikasi maxim tidak ribet,"['kali', 'masuk', 'aplikasi', 'maxim', 'tidak', 'ribet']"
Pengguna Google,5,2025-03-12 16:15:35,Jelek darimananya? Perasaan bagus² aja dan pengiriman kodenya juga cepat.,0,2.0.3,10,73,2025-03,False,Positif,2025,2,jelek darimananya asa bagus kirim kode cepat,"['jelek', 'darimananya', 'asa', 'bagus', 'kirim', 'kode', 'cepat']"
Pengguna Google,5,2025-11-13 10:08:18,sangat membantu sekali,0,unknown,3,22,2025-11,False,Positif,2025,2,bantu,['bantu']
Pengguna Google,1,2024-12-17 09:07:12,"Disuruh ngirim kode pas di masukin malah gak bisa , apk kualitas rendah",7,2.0.0,13,71,2024-12,False,Negatif,2024,0,suruh ngirim kode pas masukin tidak aplikasi kualitas rendah,"['suruh', 'ngirim', 'kode', 'pas', 'masukin', 'tidak', 'aplikasi', 'kualitas', 'rendah']"
Pengguna Google,1,2026-03-31 16:53:30,"aplikasi dan web paling jelek, gaa up to date banget. loading lama, ilang mulu, gaa efektif dan efisien banget. plisa dong apus ajaa web kaya gini, yang niat kalo bikin web, yang proper, masa web sekelas kemenkeu kaya gini",4,3.0.6,39,222,2026-03,False,Negatif,2026,0,aplikasi web jelek gaa up to date loading ilang mulu gaa efektif efisien plisa apus ajaa web kaya niat kalo bikin web proper web kelas kemenkeu kaya,"['aplikasi', 'web', 'jelek', 'gaa', 'up', 'to', 'date', 'loading', 'ilang', 'mulu', 'gaa', 'efektif', 'efisien', 'plisa', 'apus', 'ajaa', 'web', 'kaya', 'niat', 'kalo', 'bikin', 'web', 'proper', 'web', 'kelas', 'kemenkeu', 'kaya']"
Pengguna Google,1,2024-03-24 14:11:37,"Pajak udh dibayar, hasil nya bikin aplikasi cacat begini",0,1.4.0,9,56,2024-03,False,Negatif,2024,0,pajak bayar hasil nya bikin aplikasi cacat,"['pajak', 'bayar', 'hasil', 'nya', 'bikin', 'aplikasi', 'cacat']"
Pengguna Google,5,2024-06-17 21:04:39,Mantap,0,1.4.0,1,6,2024-06,True,Positif,2024,2,mantap,['mantap']
Pengguna Google,4,2026-02-25 17:12:23,sering susah aksesnya,0,2.0.3,3,21,2026-02,False,Positif,2026,2,susah akses,"['susah', 'akses']"
Pengguna Google,1,2026-04-18 00:51:52,daftar tidak bisa by online,0,unknown,5,27,2026-04,False,Negatif,2026,0,daftar tidak by online,"['daftar', 'tidak', 'by', 'online']"
Pengguna Google,1,2024-11-23 22:04:42,Kenapa aplikasi plat merah selalu banyak masalah ya? Padahal saya yakin dukungan anggaran pastinya ga masalah,0,1.4.0,16,109,2024-11,False,Negatif,2024,0,aplikasi plat merah dukung anggar pasti tidak,"['aplikasi', 'plat', 'merah', 'dukung', 'anggar', 'pasti', 'tidak']"
Atim Taufiq,5,2024-03-04 19:55:27,Ok,1,1.3.0,1,2,2024-03,True,Positif,2024,2,ok,['ok']
Pengguna Google,1,2025-03-05 17:17:25,Sudah dapat notif efin sudah dikirim ke email tdk ada email masuk. Aplikasi agak lemot,0,2.0.3,15,86,2025-03,False,Negatif,2025,0,notif efin kirim email tidak email masuk aplikasi lot,"['notif', 'efin', 'kirim', 'email', 'tidak', 'email', 'masuk', 'aplikasi', 'lot']"
Pengguna Google,1,2024-03-21 11:28:28,Ga ada guna ini aplikasi. Selayaknya aplikasi pemerintah pada umumnya. Gw kaga bisa login mon,0,1.4.0,15,93,2024-03,False,Negatif,2024,0,tidak aplikasi layak aplikasi perintah gw tidak login mon,"['tidak', 'aplikasi', 'layak', 'aplikasi', 'perintah', 'gw', 'tidak', 'login', 'mon']"
Pengguna Google,1,2025-03-24 13:32:50,"aplikasi gabisa login padahal nik sm password udh benar, tolong di perbaiki sekelas pajak masak ga bisa perbaikan aplikasi buat pelayanan masyarakat",1,unknown,22,148,2025-03,False,Negatif,2025,0,aplikasi tidak login nik password tolong baik kelas pajak masak tidak baik aplikasi layan masyarakat,"['aplikasi', 'tidak', 'login', 'nik', 'password', 'tolong', 'baik', 'kelas', 'pajak', 'masak', 'tidak', 'baik', 'aplikasi', 'layan', 'masyarakat']"
Pengguna Google,1,2025-02-06 15:00:09,"Lelet, aplikasi apa ini. Kek mana rakyat mau taat lapor pajak, disuruh verifikasi² tapi kode ke email gak masuk² 🇲🇨🇲🇨🇲🇨🇲🇨",2,2.0.3,20,121,2025-02,False,Negatif,2025,0,lelet aplikasi kek rakyat taat lapor pajak suruh verifikasi kode email tidak masuk,"['lelet', 'aplikasi', 'kek', 'rakyat', 'taat', 'lapor', 'pajak', 'suruh', 'verifikasi', 'kode', 'email', 'tidak', 'masuk']"
Pengguna Google,5,2025-03-11 17:00:15,"Minta maaf sebelumnya Kak Admin atas bintangnya. Bagaimana ya? Saya ingin tahu kode Efin saya. Semua prosedur dilakukan dengan benar dan ada pemberitahuan bahwa kode Efin sudah dikirim ke e-mail, tapi saat email dilihat sama sekali tidak ada. Tolong apk diperbaiki lagi. Bintangnya akan saya tambah jika apk nya benar-benar membantu. Terima kasih 🙏 #Edit MasyaAllah. Keluhan saya sepertinya diterima karena email yg ditunggu sudah datang. Jadi sesuai janji, saya beri bintang 5 Terima kasih Admin.",1,2.0.3,76,497,2025-03,False,Positif,2025,2,maaf kak admin bintang kode efin prosedur pemberitahuan kode efin kirim mail email tidak tolong aplikasi baik bintang aplikasi nya bantu terima kasih masyaallah keluh terima email tunggu sesuai janji bintang terima kasih admin,"['maaf', 'kak', 'admin', 'bintang', 'kode', 'efin', 'prosedur', 'pemberitahuan', 'kode', 'efin', 'kirim', 'mail', 'email', 'tidak', 'tolong', 'aplikasi', 'baik', 'bintang', 'aplikasi', 'nya', 'bantu', 'terima', 'kasih', 'masyaallah', 'keluh', 'terima', 'email', 'tunggu', 'sesuai', 'janji', 'bintang', 'terima', 'kasih', 'admin']"
Pengguna Google,1,2026-02-07 18:11:57,"login gagal terus,,padahal semua data sudah benar,,kalau sistem belum bisa optimal jangan di publik dulu,,benerin dulu sistemnya,,nyusahin masyarakat aja",0,unknown,19,153,2026-02,False,Negatif,2026,0,login gagal data sistem belum optimal jangan publik benerin sistem nyusahin masyarakat,"['login', 'gagal', 'data', 'sistem', 'belum', 'optimal', 'jangan', 'publik', 'benerin', 'sistem', 'nyusahin', 'masyarakat']"
Pengguna Google,4,2024-08-21 09:09:58,"Syarat lengkap cepat,,",0,unknown,3,22,2024-08,False,Positif,2024,2,syarat lengkap cepat,"['syarat', 'lengkap', 'cepat']"
Pengguna Google,2,2025-03-12 10:09:03,"Aplikasinya kok tidak sama dengan aplikasi DJP online, lebih bagus pakai aplikasi DJP online dari pada pakai aplikasi m-pajak ini..",0,unknown,20,131,2025-03,False,Negatif,2025,0,aplikasi tidak aplikasi djp online bagus pakai aplikasi djp online pakai aplikasi pajak,"['aplikasi', 'tidak', 'aplikasi', 'djp', 'online', 'bagus', 'pakai', 'aplikasi', 'djp', 'online', 'pakai', 'aplikasi', 'pajak']"
Pengguna Google,5,2024-03-05 17:14:03,Bagus,0,unknown,1,5,2024-03,True,Positif,2024,2,bagus,['bagus']
Pengguna Google,5,2025-02-06 09:10:43,Sangat membantu,0,unknown,2,15,2025-02,True,Positif,2025,2,bantu,['bantu']
Pengguna Google,5,2024-12-21 19:30:13,Berulang kali daftar gagal melulu kenapa,0,unknown,6,40,2024-12,False,Positif,2024,2,ulang kali daftar gagal melulu,"['ulang', 'kali', 'daftar', 'gagal', 'melulu']"
daniel apaaja,1,2025-01-29 22:47:42,Sangat buruk sekali,0,2.0.3,3,19,2025-01,False,Negatif,2025,0,buruk,['buruk']
Pengguna Google,5,2024-07-17 06:54:13,Mantap ...,0,1.2.0,2,10,2024-07,False,Positif,2024,2,mantap,['mantap']
Pengguna Google,5,2026-02-12 07:43:29,sangat membantu sekali dalam pelayanan pajak....,0,3.0.5,6,48,2026-02,False,Positif,2026,2,bantu layan pajak,"['bantu', 'layan', 'pajak']"
Pengguna Google,1,2025-09-19 10:56:52,"apk gajelas, uang pajak kemana aje bikin ribet lu",0,unknown,9,49,2025-09,False,Negatif,2025,0,aplikasi gajelas uang pajak mana aje bikin ribet lu,"['aplikasi', 'gajelas', 'uang', 'pajak', 'mana', 'aje', 'bikin', 'ribet', 'lu']"
Pengguna Google,4,2026-01-29 18:55:34,cobak dulu,0,unknown,2,10,2026-01,False,Positif,2026,2,cobak,['cobak']
Pengguna Google,4,2025-01-16 12:32:42,Good,0,unknown,1,4,2025-01,True,Positif,2025,2,good,['good']
Pengguna Google,1,2024-06-26 22:55:12,Busuk bego tolol koplak,0,1.4.0,4,23,2024-06,False,Negatif,2024,0,busuk bego tolol koplak,"['busuk', 'bego', 'tolol', 'koplak']"
Pengguna Google,4,2025-11-28 07:00:18,Bagus,0,2.0.6,1,5,2025-11,True,Positif,2025,2,bagus,['bagus']
Pengguna Google,5,2024-08-12 11:33:50,Ok,0,1.4.0,1,2,2024-08,True,Positif,2024,2,ok,['ok']
Pengguna Google,2,2025-09-01 10:41:37,"susah bgt login, eror terus",0,2.0.5,5,27,2025-09,False,Negatif,2025,0,susah login eror,"['susah', 'login', 'eror']"
Pengguna Google,5,2024-06-05 06:12:59,Sangat baik.,0,1.4.0,2,12,2024-06,False,Positif,2024,2,,[]
Pengguna Google,5,2025-01-22 20:23:30,Memberi kemudahan dalam masalah layanan perpajakan. Nunggu balasan email utk nanya efin harus saat jam kerja... harus sabar emang,0,2.0.3,19,129,2025-01,False,Positif,2025,2,mudah layan paja nunggu balas email nanya efin jam kerja sabar emang,"['mudah', 'layan', 'paja', 'nunggu', 'balas', 'email', 'nanya', 'efin', 'jam', 'kerja', 'sabar', 'emang']"
Pengguna Google,5,2024-02-07 15:36:46,Bongkar dong mas bro,1,1.2.5,4,20,2024-02,False,Positif,2024,2,bongkar mas bro,"['bongkar', 'mas', 'bro']"
Pengguna Google,5,2024-04-22 18:44:23,Bagus..pelayan cepat dan sangat membantu..memuaskan..good job,0,1.4.0,6,61,2024-04,False,Positif,2024,2,bagus layan cepat bantu muas good job,"['bagus', 'layan', 'cepat', 'bantu', 'muas', 'good', 'job']"
Pengguna Google,1,2025-08-27 18:52:19,"halah, gk web nya, gk app nya sama aja... app yang asal jadi. error semua..",6,2.0.5,15,75,2025-08,False,Negatif,2025,0,halah tidak web nya tidak aplikasi nya aplikasi error,"['halah', 'tidak', 'web', 'nya', 'tidak', 'aplikasi', 'nya', 'aplikasi', 'error']"
Pengguna Google,5,2026-04-21 15:38:42,mantap,0,3.0.9,1,6,2026-04,True,Positif,2026,2,mantap,['mantap']
Pengguna Google,1,2025-09-06 11:23:53,cortex sue asu bikin emosi input panjang panjang null eror,0,unknown,10,58,2025-09,False,Negatif,2025,0,cortex sue asu bikin emosi input null eror,"['cortex', 'sue', 'asu', 'bikin', 'emosi', 'input', 'null', 'eror']"
Pengguna Google,1,2024-06-27 09:47:52,Busuk nya masih minta ampun..parah ni aplikasi iya live chat GK bisa ngasih solusi..w minta efin bilang nya kirim email tp GK ada juga..di tlpon yg ada abisin pulsa terhung kagak..nyusahin rakyat doang..busuk,0,1.4.0,33,208,2024-06,False,Negatif,2024,0,busuk nya ampun parah ni aplikasi iya live chat tidak ngasih solusi efin bilang nya kirim email tidak tlpon abisin pulsa terhung tidak nyusahin rakyat busuk,"['busuk', 'nya', 'ampun', 'parah', 'ni', 'aplikasi', 'iya', 'live', 'chat', 'tidak', 'ngasih', 'solusi', 'efin', 'bilang', 'nya', 'kirim', 'email', 'tidak', 'tlpon', 'abisin', 'pulsa', 'terhung', 'tidak', 'nyusahin', 'rakyat', 'busuk']"
Pengguna Google,5,2024-04-20 11:41:11,TELKOMSEL ROLI,0,unknown,2,14,2024-04,False,Positif,2024,2,telkomsel rol,"['telkomsel', 'rol']"
Pengguna Google,5,2024-02-22 06:22:38,5 bintang,0,1.3.0,2,9,2024-02,False,Positif,2024,2,bintang,['bintang']
Pengguna Google,1,2024-05-18 16:01:45,Lah baru aja selesai bikin. Masa mau login susah amat data tidak ditemukan. Aplikasi dajjal. Ngabisin duit rakyat loh,0,1.4.0,19,117,2024-05,False,Negatif,2024,0,selesai bikin login susah data tidak temu aplikasi dajjal ngabisin duit rakyat,"['selesai', 'bikin', 'login', 'susah', 'data', 'tidak', 'temu', 'aplikasi', 'dajjal', 'ngabisin', 'duit', 'rakyat']"
Pengguna Google,1,2026-03-07 19:35:41,aplikasi pemerintahan masih butuh pulsa aja untuk aktivasi !!! jaman sekarang pulsa itu ngga terlalu dibutuhkan kecuali kouta !! tolong dong upgrade pemahamannya lagi !!!,4,3.0.6,25,170,2026-03,False,Negatif,2026,0,aplikasi perintah butuh pulsa aktivasi jaman pulsa tidak butuh kecuali kouta tolong upgrade paham,"['aplikasi', 'perintah', 'butuh', 'pulsa', 'aktivasi', 'jaman', 'pulsa', 'tidak', 'butuh', 'kecuali', 'kouta', 'tolong', 'upgrade', 'paham']"
Pengguna Google,5,2025-03-26 11:46:52,keren si.... minta EFIN ga harus ke KPP,0,2.0.4,8,39,2025-03,False,Positif,2025,2,keren si efin tidak kpp,"['keren', 'si', 'efin', 'tidak', 'kpp']"
Pengguna Google,1,2026-04-29 05:30:13,terburuklah intinya.,0,3.0.9,2,20,2026-04,False,Negatif,2026,0,buruk inti,"['buruk', 'inti']"
salim mi'raj,5,2024-02-12 07:33:52,Good app,0,1.2.2,2,8,2024-02,True,Positif,2024,2,good aplikasi,"['good', 'aplikasi']"
Pengguna Google,5,2025-03-25 13:12:30,sangat membantu,0,2.0.3,2,15,2025-03,True,Positif,2025,2,bantu,['bantu']
Pengguna Google,5,2024-02-20 00:43:42,Sangat Puas,0,unknown,2,11,2024-02,False,Positif,2024,2,puas,['puas']
Herry,1,2025-02-07 13:08:09,"Error terus, gak berguna. Email terdaftar email pribadi gmail petugas pajaknya. 👎🏻",0,2.0.3,12,82,2025-02,False,Negatif,2025,0,error tidak guna email daftar email pribadi gmail tugas pajak,"['error', 'tidak', 'guna', 'email', 'daftar', 'email', 'pribadi', 'gmail', 'tugas', 'pajak']"
Pengguna Google,5,2025-02-24 20:52:10,Bagus sekali aplikasi ini,0,2.0.2,4,25,2025-02,False,Positif,2025,2,bagus aplikasi,"['bagus', 'aplikasi']"
Pengguna Google,1,2024-06-24 07:22:28,Tidak berfungsi,0,1.4.0,2,15,2024-06,False,Negatif,2024,0,tidak fungsi,"['tidak', 'fungsi']"
Pengguna Google,1,2024-01-26 01:43:47,Konyol. Rakyat Sudah beritikat baik lapor pajak. Pas daftar aktifasi efin harus ke kantor. Apa guna aplikasi. Sampah mempersulit rakyat,2,1.2.5,20,135,2024-01,False,Negatif,2024,0,konyol rakyat beritikat lapor pajak pas daftar aktifasi efin kantor aplikasi sampah sulit rakyat,"['konyol', 'rakyat', 'beritikat', 'lapor', 'pajak', 'pas', 'daftar', 'aktifasi', 'efin', 'kantor', 'aplikasi', 'sampah', 'sulit', 'rakyat']"
Pengguna Google,1,2025-07-04 17:01:48,"jelek banget, tiap mau login gagal terus. gimana mau lapor coba. payah",0,2.0.4,12,70,2025-07,False,Negatif,2025,0,jelek login gagal lapor coba payah,"['jelek', 'login', 'gagal', 'lapor', 'coba', 'payah']"
Pengguna Google,1,2026-02-18 10:05:42,"data udah sesuai semua malah Gagal pembaharuan akun, mau lapor pajak aja susah amat",1,3.0.6,14,83,2026-02,False,Negatif,2026,0,data sesuai gagal baharu akun lapor pajak susah,"['data', 'sesuai', 'gagal', 'baharu', 'akun', 'lapor', 'pajak', 'susah']"
Pengguna Google,1,2026-02-07 23:43:39,ribet,0,2.0.6,1,5,2026-02,True,Negatif,2026,0,ribet,['ribet']
Alfian Aldi,1,2025-03-01 09:45:33,"Verifikasi email udah nunggu 7 jam lebih, pas muncul malah GAGAL MULUUU",1,2.0.3,12,71,2025-03,False,Negatif,2025,0,verifikasi email nunggu jam pas muncul gagal muluuu,"['verifikasi', 'email', 'nunggu', 'jam', 'pas', 'muncul', 'gagal', 'muluuu']"
Pengguna Google,1,2024-12-18 09:55:38,"taekkkk, gari verifikasi otp malah gak iso",0,2.0.0,7,42,2024-12,False,Negatif,2024,0,taekkkk gari verifikasi otp tidak iso,"['taekkkk', 'gari', 'verifikasi', 'otp', 'tidak', 'iso']"
Pengguna Google,5,2025-05-08 10:17:09,mantab,0,2.0.3,1,6,2025-05,True,Positif,2025,2,mantab,['mantab']
Pengguna Google,5,2025-05-13 22:21:39,sangat baik,0,unknown,2,11,2025-05,True,Positif,2025,2,,[]
Pengguna Google,4,2025-08-13 14:34:49,luar biasa sangat membantu,0,unknown,4,26,2025-08,False,Positif,2025,2,bantu,['bantu']
Pengguna Google,1,2025-03-26 17:55:54,bikin NPWP di persulit,0,2.0.4,4,22,2025-03,False,Negatif,2025,0,bikin npwp sulit,"['bikin', 'npwp', 'sulit']"
Pengguna Google,5,2024-05-15 11:16:19,Ini apakah bisa diakomodir jika lupa efin?,0,unknown,7,42,2024-05,False,Positif,2024,2,diakomodir lupa efin,"['diakomodir', 'lupa', 'efin']"
Shendi,1,2026-04-18 13:34:31,1.Login > Error 2.Lupa sandi > Error 3.Aktivasi akun > Error 4.Nyoba registrasi akun > NIK sudah terdaftar Nyusahin emang 👎🏼,0,3.0.9,21,124,2026-04,False,Negatif,2026,0,login error lupa sandi error aktivasi akun error nyoba registrasi akun nik daftar nyusahin emang,"['login', 'error', 'lupa', 'sandi', 'error', 'aktivasi', 'akun', 'error', 'nyoba', 'registrasi', 'akun', 'nik', 'daftar', 'nyusahin', 'emang']"
Pengguna Google,2,2025-02-24 20:06:34,bug nya perbaiki,0,2.0.3,3,16,2025-02,False,Negatif,2025,0,bug nya baik,"['bug', 'nya', 'baik']"
Pengguna Google,5,2025-07-23 20:42:47,"gara-gara APK ini banyak kasus penipuan yang mengatasnamakan dari kantor pajak sampai"" semuanya data di curi dari HP. NIK ktp , no WA di sadap, foto KTP foto kk di curi, minta no rekening. jadi di ingat ya tmn' kalau ada yng nelpon no tidak di kenal trus minta install M pajak jangan ya kalau gak mau saldo rekening ke bobolan. sekali lagi jangan ya 👍👍",219,2.0.4,66,352,2025-07,False,Positif,2025,2,gara gara aplikasi tipu mengatasnamakan kantor pajak data curi handphone nik ktp nomor wa sadap foto ktp foto kk curi nomor rekening tmn nelpon nomor tidak kenal install pajak jangan tidak saldo rekening bobol jangan,"['gara', 'gara', 'aplikasi', 'tipu', 'mengatasnamakan', 'kantor', 'pajak', 'data', 'curi', 'handphone', 'nik', 'ktp', 'nomor', 'wa', 'sadap', 'foto', 'ktp', 'foto', 'kk', 'curi', 'nomor', 'rekening', 'tmn', 'nelpon', 'nomor', 'tidak', 'kenal', 'install', 'pajak', 'jangan', 'tidak', 'saldo', 'rekening', 'bobol', 'jangan']"
Pengguna Google,5,2025-10-12 12:57:27,sangat bagus maksih yh,0,2.0.5,4,22,2025-10,False,Positif,2025,2,bagus maksih yh,"['bagus', 'maksih', 'yh']"
Pengguna Google,1,2026-04-13 10:26:42,banyakan di tilep biaya r&d nya ini aplikasi 🤣 gak usah saya jelasin dah ya kenapa saya tulis begini yang lain udah banyak jelasin di bawah,0,3.0.9,26,139,2026-04,False,Negatif,2026,0,banyak tilep biaya nya aplikasi tidak jelasin dah tulis jelasin,"['banyak', 'tilep', 'biaya', 'nya', 'aplikasi', 'tidak', 'jelasin', 'dah', 'tulis', 'jelasin']"
Pengguna Google,5,2024-12-27 09:00:29,"Sebelumnya punya masalah di aplikasi ini. Per tgl 27 Desember appsnya sudah diperbaharui.. yang sebelumnya punya masalah di verifikasi, skrg sudah bisa. Boleh di coba lagi.",37,2.0.1,26,172,2024-12,False,Positif,2024,2,aplikasi tgl desember appsnya baharu verifikasi coba,"['aplikasi', 'tgl', 'desember', 'appsnya', 'baharu', 'verifikasi', 'coba']"
Pengguna Google,1,2026-01-27 11:36:36,"urusan nya aja sulit di persulit, uangnya di kemanain",0,unknown,9,53,2026-01,False,Negatif,2026,0,urus nya sulit sulit uang kemanain,"['urus', 'nya', 'sulit', 'sulit', 'uang', 'kemanain']"
Pengguna Google,1,2026-03-05 14:40:22,"susah login, dapatin kodeverifikasi aja ribet",0,3.0.6,6,45,2026-03,False,Negatif,2026,0,susah login dapatin kodeverifikasi ribet,"['susah', 'login', 'dapatin', 'kodeverifikasi', 'ribet']"
Pengguna Google,1,2026-03-06 14:44:04,"dikit dikit salah, email sandi no hp udh benar, log in di persulit",1,3.0.6,13,66,2026-03,False,Negatif,2026,0,dikit dikit salah email sandi nomor handphone log in sulit,"['dikit', 'dikit', 'salah', 'email', 'sandi', 'nomor', 'handphone', 'log', 'in', 'sulit']"
Pengguna Google,5,2025-02-04 16:06:00,pelayanan pajak prima dan praktis,0,1.4.0,5,33,2025-02,False,Positif,2025,2,layan pajak prima praktis,"['layan', 'pajak', 'prima', 'praktis']"
Pengguna Google,5,2025-03-25 10:22:03,Mantap Pelayanan Nya,0,unknown,3,20,2025-03,False,Positif,2025,2,mantap layan nya,"['mantap', 'layan', 'nya']"
Pengguna Google,1,2024-01-10 12:10:13,Aplikasi gak jelasss input NIK kok kuarang 1,0,1.2.5,8,44,2024-01,False,Negatif,2024,0,aplikasi tidak jelasss input nik arang,"['aplikasi', 'tidak', 'jelasss', 'input', 'nik', 'arang']"
Odyssey Mirza,1,2024-09-06 19:17:59,Selalu error dan link seringkali tidak berfungsi,0,1.4.0,7,48,2024-09,False,Negatif,2024,0,error link seringkali tidak fungsi,"['error', 'link', 'seringkali', 'tidak', 'fungsi']"
Pengguna Google,1,2025-06-30 09:52:46,gK bisa membantu pelaporan ribet kalo mesti ke kantor pajak gak guna aplikasi ini,0,unknown,14,81,2025-06,False,Negatif,2025,0,tidak bantu lapor ribet kalo mesti kantor pajak tidak aplikasi,"['tidak', 'bantu', 'lapor', 'ribet', 'kalo', 'mesti', 'kantor', 'pajak', 'tidak', 'aplikasi']"
Pengguna Google,5,2025-05-19 10:49:46,ok,0,2.0.3,1,2,2025-05,True,Positif,2025,2,ok,['ok']
Pengguna Google,1,2024-05-19 22:59:27,Pembuat aplikasi nya kurang bagus,0,unknown,5,33,2024-05,False,Negatif,2024,0,buat aplikasi nya bagus,"['buat', 'aplikasi', 'nya', 'bagus']"
Pengguna Google,1,2025-11-25 22:02:48,gagal log in... selalu error,0,2.0.6,5,28,2025-11,False,Negatif,2025,0,gagal log in error,"['gagal', 'log', 'in', 'error']"
Pengguna Google,5,2024-03-20 10:39:28,Ok,0,unknown,1,2,2024-03,True,Positif,2024,2,ok,['ok']
Pengguna Google,5,2025-01-17 11:04:47,"Alhamdulillah sistemnya udah di update, tanya kode ifin langsung patass. Ok tingkatkan lagi untuk mempermudah masyarakat, untuk taat perpajakan",13,2.0.3,19,143,2025-01,False,Positif,2025,2,alhamdulillah sistem update kode ifin langsung patass ok tingkat mudah masyarakat taat paja,"['alhamdulillah', 'sistem', 'update', 'kode', 'ifin', 'langsung', 'patass', 'ok', 'tingkat', 'mudah', 'masyarakat', 'taat', 'paja']"
Pengguna Google,5,2024-01-17 09:03:23,"Min, data alamat kok nggak bisa diganti, padahal sudah pindah alamat 😂😂😂",0,unknown,12,72,2024-01,False,Positif,2024,2,min data alamat tidak ganti pindah alamat,"['min', 'data', 'alamat', 'tidak', 'ganti', 'pindah', 'alamat']"
Pengguna Google,5,2024-03-18 18:36:48,Cukup baguss,0,1.4.0,2,12,2024-03,False,Positif,2024,2,baguss,['baguss']
Pengguna Google,5,2024-02-05 07:42:14,Ok,0,1.2.5,1,2,2024-02,True,Positif,2024,2,ok,['ok']
Pengguna Google,1,2025-05-17 09:43:10,"aplikasi tergak niatt si ini ,baru aja mau mau daftar tp ngga bisa "" ,boro"" login apk.nya klik daftar disininya aja ngga ada,",2,2.0.4,23,125,2025-05,False,Negatif,2025,0,aplikasi tergak niatt si daftar tidak boro login aplikasi nya klik daftar sin tidak,"['aplikasi', 'tergak', 'niatt', 'si', 'daftar', 'tidak', 'boro', 'login', 'aplikasi', 'nya', 'klik', 'daftar', 'sin', 'tidak']"
Pengguna Google,5,2024-11-15 00:28:27,Proses masuk nya suguh sungguh harus paham dan harus mengerti di pelajari yang benar dan teliti Alhamdulillah akhirnya bisa masuk menjadi pengguna baru NPWP terimakasih atas bantuannya para suhu2 yg sudah me ngasih Tao caranya sukses selalu buat kalian yg blum bisa masuk,0,1.4.0,43,271,2024-11,False,Positif,2024,2,proses masuk nya suguh sungguh paham erti ajar teliti alhamdulillah masuk guna npwp terimakasih bantu suhu me ngasih tao sukses belum masuk,"['proses', 'masuk', 'nya', 'suguh', 'sungguh', 'paham', 'erti', 'ajar', 'teliti', 'alhamdulillah', 'masuk', 'guna', 'npwp', 'terimakasih', 'bantu', 'suhu', 'me', 'ngasih', 'tao', 'sukses', 'belum', 'masuk']"
Pengguna Google,5,2025-04-13 15:51:29,tertarik,0,unknown,1,8,2025-04,False,Positif,2025,2,tarik,['tarik']
Pengguna Google,5,2024-01-09 07:01:18,Good,0,unknown,1,4,2024-01,True,Positif,2024,2,good,['good']
Pengguna Google,5,2025-03-06 16:36:27,Yang aku maah blm. Log in.,0,2.0.3,6,26,2025-03,False,Positif,2025,2,maah belum log in,"['maah', 'belum', 'log', 'in']"
Pengguna Google,1,2025-11-20 08:39:20,apk gk jelas,0,2.0.6,3,12,2025-11,False,Negatif,2025,0,aplikasi tidak,"['aplikasi', 'tidak']"
Pengguna Google,1,2025-01-07 19:45:15,Bintang aja yg nilai,0,2.0.2,4,20,2025-01,False,Negatif,2025,0,bintang nilai,"['bintang', 'nilai']"
Muhammad Febrian Adi Saputra,1,2024-02-18 10:20:57,"Registrasi EFIN tidak bisa, sudah ikut prosedur sampai dapat OTP, pas masukin kode lalu klik muncul notif sekilas dan tidak ada kelanjutannya,",0,unknown,22,142,2024-02,False,Negatif,2024,0,registrasi efin tidak prosedur otp pas masukin kode klik muncul notif kilas tidak lanjut,"['registrasi', 'efin', 'tidak', 'prosedur', 'otp', 'pas', 'masukin', 'kode', 'klik', 'muncul', 'notif', 'kilas', 'tidak', 'lanjut']"
Pengguna Google,1,2025-11-13 09:09:34,sangat buruk,0,2.0.6,2,12,2025-11,True,Negatif,2025,0,buruk,['buruk']
Pengguna Google,5,2025-09-18 17:02:41,Ok,0,2.0.6,1,2,2025-09,True,Positif,2025,2,ok,['ok']
Pengguna Google,5,2025-09-12 21:06:59,sangat mudah di akses,0,2.0.6,4,21,2025-09,False,Positif,2025,2,mudah akses,"['mudah', 'akses']"
